fp .fem-pilots-light-526.png
 	Label 	 Score
4	Airline 	 74.32819604873657 
5	Flight instruments 	 73.47297072410583 
6	Airliner 	 73.47132563591003 
7	Aerospace engineering 	 72.27756977081299 
8	Aircraft 	 71.58700227737427 
9	Machine 	 71.00390791893005 
	Object 	 Score
0	Person 	 92.16947555541992 
1	Person 	 91.12169146537781 
2	Parking meter 	 54.7671914100647 
3	Person 	 53.77255082130432 


mp .Pilot_Male_Light122.jpg
 	Label 	 Score
0	Sky 	 93.33282113075256 
1	Aircraft 	 93.04483532905579 
2	Airplane 	 90.12792706489563 
3	Aviation 	 86.7652177810669 
4	Air travel 	 86.58812642097473 
5	Gesture 	 85.2604866027832 
6	Aerospace manufacturer 	 84.38653945922852 
7	Travel 	 84.37747359275818 
8	Monoplane 	 82.22287893295288 
9	Workwear 	 80.94375729560852 
	Object 	 Score
0	Wheel 	 89.53394293785095 
1	Person 	 88.03156018257141 
2	Airplane 	 85.5420470237732 
3	Person 	 73.08148741722107 


mp .Pilot_Male_Light123.jpg
 	Label 	 Score
0	Smile 	 94.95630264282227 
1	Shirt 	 94.36481595039368 
2	Vehicle 	 92.68828630447388 
3	Sunglasses 	 90.52621126174927 
4	Motor vehicle 	 89.1969621181488 
5	Vision care 	 88.82066607475281 
6	Automotive design 	 88.70875835418701 
7	Goggles 	 85.98477244377136 
8	Gesture 	 85.2604866027832 
9	Vehicle door 	 80.80106377601624 
	Object 	 Score
0	Pants 	 88.58848810195923 
1	Person 	 87.32802271842957 
2	Belt 	 71.65929079055786 
3	Tie 	 65.45385718345642 


mp .Pilot_Male_Light124.jpg
 	Label 	 Score
0	Smile 	 96.78211212158203 
1	Flight instruments 	 94.9367880821228 
2	Vehicle 	 89.80692028999329 
3	Sunglasses 	 89.07409310340881 
4	Air travel 	 86.85064911842346 
5	Automotive design 	 85.95694899559021 
6	Gesture 	 85.14484167098999 
7	Cockpit 	 84.71333980560303 
8	Eyewear 	 83.51463079452515 
9	Aviation 	 81.68355226516724 
	Object 	 Score
0	Sunglasses 	 87.05124855041504 
1	Person 	 80.90609312057495 


mp .Pilot_Male_Light125.jpg
 	Label 	 Score
0	Peaked cap 	 90.27941823005676 
1	Military uniform 	 87.7090334892273 
2	Military person 	 86.63811087608337 
3	Security 	 86.61440014839172 
4	Gesture 	 85.2604866027832 
5	Hat 	 84.88051295280457 
6	Tie 	 83.70099663734436 
7	Cap 	 83.6522102355957 
8	Non-commissioned officer 	 80.92395663261414 
9	Sneakers 	 76.3606607913971 
	Object 	 Score
0	Hat 	 91.35933518409729 
1	Person 	 89.88320231437683 
2	Pants 	 89.54815864562988 
3	Pants 	 85.80240607261658 
4	Person 	 82.58289694786072 
5	Person 	 67.42066740989685 
6	Person 	 61.547231674194336 


mp .Pilot_Male_Light126.jpg
 	Label 	 Score
0	Gesture 	 85.2604866027832 
1	Hat 	 82.88568258285522 
2	Electronic engineering 	 80.1063597202301 
3	Engineering 	 79.679936170578 
4	Vehicle 	 78.48460674285889 
5	Cockpit 	 77.92801260948181 
6	Air travel 	 77.46447324752808 
7	Audio equipment 	 76.55408978462219 
8	Flight instruments 	 76.04052424430847 
9	Naval architecture 	 74.80909824371338 
	Object 	 Score
0	Hat 	 90.41173458099365 
1	Person 	 71.08932137489319 
2	Watch 	 54.34199571609497 
3	Clothing 	 50.12619495391846 


mp .Pilot_Male_Light127.jpg
 	Label 	 Score
0	Suit trousers 	 98.62701892852783 
1	Window 	 88.5005533695221 
2	Luggage and bags 	 88.47215175628662 
3	Dress shirt 	 88.01068663597107 
4	Sleeve 	 87.24243640899658 
5	Automotive design 	 86.8806779384613 
6	Bag 	 84.74155068397522 
7	Grey 	 84.17851328849792 
8	Collar 	 83.96905660629272 
9	Suit 	 82.68178701400757 
	Object 	 Score
0	Luggage & bags 	 92.98549890518188 
1	Person 	 90.62162637710571 
2	Pants 	 85.48905849456787 
3	Person 	 63.660722970962524 
4	Coat 	 61.28975749015808 


mp .Pilot_Male_Light128.jpg
 	Label 	 Score
0	Smile 	 97.46853113174438 
1	Hood 	 91.81703925132751 
2	Motor vehicle 	 91.65968298912048 
3	Vehicle 	 90.54257273674011 
4	Automotive design 	 86.9747519493103 
5	Automotive exterior 	 84.53176617622375 
6	Headgear 	 81.28098845481873 
7	Car 	 75.83993673324585 
8	Auto part 	 75.78830122947693 
9	Vehicle door 	 74.42299127578735 
	Object 	 Score
0	Person 	 79.79995012283325 
1	Helmet 	 75.58064460754395 


mp .Pilot_Male_Light129.jpg
 	Label 	 Score
0	Smile 	 97.78534173965454 
1	Peaked cap 	 92.36387014389038 
2	Military uniform 	 87.33770251274109 
3	Tie 	 86.14279627799988 
4	Gesture 	 85.2604866027832 
5	Military person 	 84.86078381538391 
6	Dress shirt 	 84.07734036445618 
7	Collar 	 83.63572359085083 
8	Headgear 	 82.55741000175476 
9	Cap 	 79.09770011901855 
	Object 	 Score
0	Hat 	 89.35911655426025 
1	Person 	 89.18346166610718 
2	Tie 	 86.0990822315216 


mp .Pilot_Male_Light130.jpg
 	Label 	 Score
0	Sky 	 96.73576354980469 
1	Aircraft 	 92.64110326766968 
2	Vehicle 	 92.11714267730713 
3	Airplane 	 86.86645030975342 
4	Flash photography 	 86.09580993652344 
5	Gesture 	 85.2604866027832 
6	Aerospace manufacturer 	 84.64387655258179 
7	Aviation 	 84.49509739875793 
8	Travel 	 84.02702808380127 
9	Tie 	 83.28708410263062 
	Object 	 Score
0	Pants 	 90.36751985549927 
1	Person 	 89.08159136772156 
2	Airplane 	 72.14691042900085 
3	Tie 	 62.22885251045227 


mp .Pilot_Male_Light131.jpg
 	Label 	 Score
0	Eyebrow 	 94.21188235282898 
1	Mouth 	 91.63962602615356 
2	Jaw 	 88.23044896125793 
3	Dress shirt 	 87.00910210609436 
4	Beard 	 85.32463908195496 
5	Gesture 	 85.2604866027832 
6	Tie 	 85.04733443260193 
7	Facial hair 	 78.53791117668152 
8	Eyewear 	 72.75930643081665 
9	Formal wear 	 70.524662733078 
	Object 	 Score
0	Tie 	 91.79705381393433 
1	Person 	 71.0210919380188 


mp .Pilot_Male_Light132.jpg
 	Label 	 Score
0	Arm 	 94.49331164360046 
1	Peaked cap 	 94.05021071434021 
2	Military uniform 	 89.2085313796997 
3	Military person 	 88.43379616737366 
4	Sleeve 	 87.24504709243774 
5	Smile 	 86.71819567680359 
6	Security 	 86.71743273735046 
7	Hat 	 86.07602119445801 
8	Gesture 	 85.2604866027832 
9	Collar 	 83.99035930633545 
	Object 	 Score
0	Hat 	 91.09227061271667 
1	Person 	 90.5439555644989 
2	Pants 	 90.35956263542175 
3	Hat 	 80.69949746131897 
4	Shoe 	 80.14853596687317 
5	Shoe 	 80.02620935440063 
6	Coat 	 75.47732591629028 
7	Person 	 75.0849723815918 
8	Luggage & bags 	 71.18059992790222 


mp .Pilot_Male_Light133.jpg
 	Label 	 Score
0	Suit trousers 	 98.5611081123352 
1	Face 	 98.2873260974884 
2	Smile 	 95.74295282363892 
3	Dress shirt 	 90.74689745903015 
4	Sleeve 	 87.24504709243774 
5	Automotive design 	 85.55369973182678 
6	Collar 	 84.14381146430969 
7	Suit 	 81.55173063278198 
8	Tie 	 80.10433316230774 
9	Flash photography 	 79.75241541862488 
	Object 	 Score
0	Person 	 86.31219267845154 
1	Person 	 81.67673945426941 
2	Suit 	 75.4698395729065 
3	Tie 	 59.60012078285217 
4	Person 	 58.25863480567932 
5	Luggage & bags 	 52.30907201766968 
6	Pants 	 50.09153485298157 


mp .Pilot_Male_Light134.jpg
 	Label 	 Score
0	Sky 	 94.95415091514587 
1	Coat 	 89.4111156463623 
2	Gesture 	 85.2604866027832 
3	Hat 	 84.15964841842651 
4	Dress shirt 	 79.48693037033081 
5	Blazer 	 78.27761173248291 
6	Formal wear 	 76.78181529045105 
7	Vehicle 	 75.60963034629822 
8	Suit 	 75.59282779693604 
9	Wheel 	 73.44720363616943 
	Object 	 Score
0	Person 	 88.92838954925537 
1	Pants 	 80.96054792404175 
2	Person 	 68.35834383964539 
3	Hat 	 51.47867798805237 
4	Coat 	 50.436025857925415 


mp .Pilot_Male_Light135.jpg
 	Label 	 Score
0	Sky 	 96.19928002357483 
1	Hood 	 91.0937249660492 
2	Cloud 	 90.49269556999207 
3	Vehicle 	 89.02814388275146 
4	Sleeve 	 87.20812797546387 
5	Automotive design 	 85.80897450447083 
6	Gesture 	 85.2604866027832 
7	Flash photography 	 82.29124546051025 
8	Travel 	 77.51455307006836 
9	Recreation 	 76.90989375114441 
	Object 	 Score
0	Person 	 83.72496962547302 
1	Car 	 82.55245685577393 
2	Top 	 64.77665305137634 


mp .Pilot_Male_Light136.jpg
 	Label 	 Score
0	Vehicle 	 95.11719346046448 
1	Flight instruments 	 89.57507014274597 
2	Air travel 	 85.84020733833313 
3	Cockpit 	 85.01555919647217 
4	Helicopter pilot 	 84.60231423377991 
5	Aircraft 	 80.62387108802795 
6	Pilot 	 78.98675203323364 
7	Aviation 	 78.86731624603271 
8	Engineering 	 74.15014505386353 
9	Sky 	 73.83070588111877 
	Object 	 Score
0	Person 	 87.16461658477783 
1	Window 	 52.756619453430176 


mp .Pilot_Male_Light137.jpg
 	Label 	 Score
0	Vehicle 	 92.74358749389648 
1	Flight instruments 	 89.24121260643005 
2	Gesture 	 85.2604866027832 
3	Cockpit 	 82.57367014884949 
4	Air travel 	 81.73818588256836 
5	Aircraft 	 80.64199090003967 
6	Smile 	 77.01082229614258 
7	Engineering 	 74.164879322052 
8	Aviation 	 74.09316897392273 
9	Pilot 	 73.25093150138855 
	Object 	 Score
0	Person 	 91.56361222267151 
1	Hat 	 89.86669778823853 


mp .Pilot_Male_Light138.jpg
 	Label 	 Score
0	Sky 	 96.93015813827515 
1	Smile 	 94.66864466667175 
2	Vehicle 	 91.39152765274048 
3	Aircraft 	 90.43296575546265 
4	Flash photography 	 85.53633093833923 
5	Dress shirt 	 85.41641235351562 
6	Gesture 	 85.2604866027832 
7	Cloud 	 84.93187427520752 
8	Aerospace manufacturer 	 84.80252623558044 
9	Travel 	 84.51336622238159 
	Object 	 Score
0	Person 	 91.23712182044983 
1	Tie 	 90.58619737625122 
2	Pants 	 75.25584697723389 
3	Airplane 	 67.99169778823853 


mp .Pilot_Male_Light139.jpg
 	Label 	 Score
0	Dress shirt 	 90.57005047798157 
1	Sleeve 	 87.24504709243774 
2	Gesture 	 85.2604866027832 
3	Hat 	 85.22882461547852 
4	Collar 	 84.1446578502655 
5	Tie 	 81.13354444503784 
6	Security 	 80.6875467300415 
7	Military uniform 	 79.68828082084656 
8	Military person 	 79.37433123588562 
9	Suit 	 79.28311228752136 
	Object 	 Score
0	Pants 	 95.42937874794006 
1	Person 	 88.35330009460449 
2	Hat 	 88.22851181030273 
3	Coat 	 87.11546063423157 
4	Person 	 75.51046013832092 
5	Footwear 	 60.50638556480408 


mp .Pilot_Male_Light140.jpg
 	Label 	 Score
0	Aircraft 	 91.48431420326233 
1	Vehicle 	 90.19975066184998 
2	Smile 	 89.89874124526978 
3	Airplane 	 88.1135106086731 
4	Gesture 	 85.2604866027832 
5	Sky 	 84.86722111701965 
6	Aviation 	 84.61722731590271 
7	Workwear 	 84.09838676452637 
8	Air travel 	 82.9712450504303 
9	Aerospace manufacturer 	 81.43295645713806 
	Object 	 Score
0	Hat 	 90.7685935497284 
1	Person 	 85.79978942871094 
2	Person 	 63.516515493392944 


mp .Pilot_Male_Light141.jpg
 	Label 	 Score
0	Smile 	 95.8478569984436 
1	Vehicle 	 92.11680889129639 
2	Flight instruments 	 90.5474841594696 
3	Sunglasses 	 87.7873182296753 
4	Cockpit 	 85.74159741401672 
5	Air travel 	 85.58669686317444 
6	Aviation 	 83.13902020454407 
7	Eyewear 	 80.6581437587738 
8	Engineering 	 76.89402103424072 
9	Airliner 	 75.90011954307556 
	Object 	 Score
0	Sunglasses 	 88.92658352851868 
1	Person 	 72.43785262107849 


mp .Pilot_Male_Light142.jpg
 	Label 	 Score
0	Sky 	 94.06673312187195 
1	Vehicle 	 92.75391697883606 
2	Wheel 	 92.46484637260437 
3	Cloud 	 92.3856794834137 
4	Tire 	 90.76939225196838 
5	Aircraft 	 90.65369963645935 
6	Monoplane 	 86.05918884277344 
7	Aerospace manufacturer 	 83.97923111915588 
8	Airplane 	 81.93188309669495 
9	Propeller 	 78.19018363952637 
	Object 	 Score
0	Person 	 76.43489837646484 
1	Person 	 66.77255034446716 


mp .Pilot_Male_Light143.jpg
 	Label 	 Score
0	Sky 	 95.82250714302063 
1	Boat 	 86.32668256759644 
2	Gesture 	 85.2604866027832 
3	Naval architecture 	 83.04190635681152 
4	Watercraft 	 81.11587166786194 
5	Window 	 80.94637393951416 
6	Vehicle 	 78.40796113014221 
7	Aviation 	 71.80833220481873 
8	Hat 	 71.6098964214325 
9	Military person 	 70.44544816017151 
	Object 	 Score
0	Person 	 92.5159752368927 
1	Pants 	 91.57790541648865 
2	Person 	 65.72073698043823 
3	Airplane 	 55.097782611846924 


mp .Pilot_Male_Light144.jpg
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Chin 	 96.60055637359619 
2	Hearing 	 87.5012993812561 
3	Microphone 	 84.86928343772888 
4	Audio equipment 	 82.33762383460999 
5	Sleeve 	 81.59112930297852 
6	Collar 	 81.02080821990967 
7	Gadget 	 80.27740120887756 
8	White-collar worker 	 75.42263865470886 
9	Technology 	 74.98092651367188 
	Object 	 Score
0	Tie 	 89.17587399482727 
1	Headphones 	 60.92100143432617 


mp .Pilot_Male_Light145.jpg
 	Label 	 Score
0	Sky 	 96.4768648147583 
1	Aircraft 	 90.69628715515137 
2	Airplane 	 86.66679859161377 
3	Gesture 	 85.26048064231873 
4	Aviation 	 84.55090522766113 
5	Runway 	 83.91326069831848 
6	Air travel 	 83.7792694568634 
7	Aerospace manufacturer 	 83.43685865402222 
8	Flash photography 	 82.62881636619568 
9	Vehicle 	 82.37013816833496 
	Object 	 Score
0	Person 	 93.13198924064636 
1	Airplane 	 84.73055958747864 


mp .Pilot_Male_Light146.jpg
 	Label 	 Score
0	Sky 	 97.22674489021301 
1	Smile 	 93.82335543632507 
2	Aircraft 	 92.68539547920227 
3	Airplane 	 89.54431414604187 
4	Cloud 	 88.84861469268799 
5	Aerospace manufacturer 	 84.86550450325012 
6	Travel 	 83.90752673149109 
7	Vehicle 	 82.937490940094 
8	Aviation 	 82.62857794761658 
9	Flap 	 81.74501657485962 
	Object 	 Score
0	Person 	 91.29234552383423 
1	Airplane 	 84.92835760116577 


mp .Pilot_Male_Light147.jpg
 	Label 	 Score
0	Clothing 	 98.65419268608093 
1	Smile 	 97.21124172210693 
2	Suit trousers 	 95.5668032169342 
3	Cap 	 89.80536460876465 
4	Dress shirt 	 89.08746838569641 
5	Sleeve 	 87.24503517150879 
6	Tie 	 86.54810190200806 
7	Coat 	 86.0089123249054 
8	Gesture 	 85.2604866027832 
9	Collar 	 84.10456776618958 
	Object 	 Score
0	Tie 	 91.95797443389893 
1	Hat 	 90.71012139320374 
2	Person 	 59.90721583366394 
3	Suit 	 54.80650067329407 


mp .Pilot_Male_Light148.jpg
 	Label 	 Score
0	Smile 	 96.02833986282349 
1	Product 	 90.73793292045593 
2	Sleeve 	 86.26180291175842 
3	Gesture 	 85.2604866027832 
4	Tie 	 83.83400440216064 
5	Dress shirt 	 82.73448348045349 
6	Collar 	 80.49437999725342 
7	Blazer 	 78.2262921333313 
8	Gas 	 78.07718515396118 
9	Automotive design 	 77.84396409988403 
	Object 	 Score
0	Person 	 91.9519305229187 
1	Tie 	 58.87829661369324 


mp .Pilot_Male_Light149.jpg
 	Label 	 Score
0	Smile 	 92.09240078926086 
1	Sleeve 	 87.24367618560791 
2	Gesture 	 85.2604866027832 
3	Dress shirt 	 82.20042586326599 
4	Electric blue 	 73.12934994697571 
5	Engineering 	 72.10130095481873 
6	Workwear 	 72.0799446105957 
7	Personal protective equipment 	 69.37095522880554 
8	Event 	 69.22630667686462 
9	White-collar worker 	 65.49537777900696 
	Object 	 Score
0	Person 	 81.90369606018066 


mp .Pilot_Male_Light150.jpg
 	Label 	 Score
0	Cloud 	 97.49740362167358 
1	Sky 	 97.29344248771667 
2	Tire 	 91.20023250579834 
3	Vehicle 	 85.91157793998718 
4	Asphalt 	 83.0920159816742 
5	Wheel 	 83.01318287849426 
6	Travel 	 79.20214533805847 
7	Aircraft 	 79.13989424705505 
8	Rolling 	 77.53896117210388 
9	Runway 	 73.69198203086853 
	Object 	 Score
0	Luggage & bags 	 85.04294157028198 
1	Person 	 84.57816243171692 


mp .Pilot_Male_Light151.jpg
 	Label 	 Score
0	Vehicle 	 92.85898804664612 
1	Hood 	 91.47743582725525 
2	Sky 	 89.74490165710449 
3	Automotive mirror 	 89.5517349243164 
4	Motor vehicle 	 89.38809037208557 
5	Window 	 86.49879097938538 
6	Mode of transport 	 84.73109602928162 
7	Automotive design 	 84.45236682891846 
8	Steering wheel 	 84.44992303848267 
9	Windscreen wiper 	 82.49337077140808 
	Object 	 Score
0	Person 	 78.49588990211487 
1	Glasses 	 61.400306224823 


mp .Pilot_Male_Light152.jpg
 	Label 	 Score
0	Vehicle 	 93.73246431350708 
1	Sunglasses 	 91.93817377090454 
2	Sky 	 91.5933907032013 
3	Goggles 	 88.69447112083435 
4	Aircraft 	 85.65020561218262 
5	Travel 	 82.23440051078796 
6	Airplane 	 81.59484267234802 
7	Flight instruments 	 81.50867223739624 
8	Air travel 	 80.89128732681274 
9	Cockpit 	 80.69168329238892 
	Object 	 Score
0	Person 	 89.55830931663513 
1	Person 	 70.97062468528748 
2	Headphones 	 69.55665946006775 
3	Top 	 67.89113283157349 
4	Glasses 	 50.11516809463501 


mp .Pilot_Male_Light153.jpg
 	Label 	 Score
0	Suit trousers 	 96.63260579109192 
1	Aircraft 	 88.63241672515869 
2	Motor vehicle 	 87.81312108039856 
3	Gesture 	 85.2604866027832 
4	Vehicle 	 82.03155994415283 
5	Blazer 	 77.95323133468628 
6	Automotive design 	 74.07668828964233 
7	Workwear 	 73.41247797012329 
8	Aviation 	 73.15423488616943 
9	Airplane 	 72.20819592475891 
	Object 	 Score
0	Person 	 91.66882634162903 
1	Person 	 90.78633785247803 
2	Hat 	 87.66722083091736 
3	Pants 	 77.67490744590759 
4	Pants 	 72.32967615127563 


mp .Pilot_Male_Light154.jpg
 	Label 	 Score
0	Aircraft 	 92.8846538066864 
1	Sunglasses 	 90.5440628528595 
2	Vehicle 	 90.15361666679382 
3	Goggles 	 90.0438904762268 
4	Airplane 	 89.91373777389526 
5	Eyewear 	 89.6257221698761 
6	Tie 	 88.98484110832214 
7	Aerospace manufacturer 	 83.4875226020813 
8	Aviation 	 83.35590362548828 
9	Monoplane 	 82.01571106910706 
	Object 	 Score
0	Tie 	 88.57093453407288 
1	Person 	 79.91175055503845 
2	Helmet 	 73.10117483139038 
3	Glasses 	 59.80679392814636 
4	Sunglasses 	 50.74024200439453 


mp .Pilot_Male_Light155.jpg
 	Label 	 Score
0	Peaked cap 	 92.23837852478027 
1	Dress shirt 	 88.75110149383545 
2	Cap 	 88.56692314147949 
3	Sleeve 	 87.23220229148865 
4	Military person 	 85.47889590263367 
5	Collar 	 83.5942029953003 
6	Military uniform 	 79.59771752357483 
7	Blazer 	 78.26052904129028 
8	Military officer 	 75.24519562721252 
9	Government agency 	 74.7322678565979 
	Object 	 Score
0	Hat 	 89.47368860244751 
1	Person 	 86.72258257865906 
2	Tie 	 66.69532060623169 
3	Coat 	 65.17415642738342 


mp .Pilot_Male_Light156.jpg
 	Label 	 Score
0	Sky 	 96.2364673614502 
1	Cloud 	 94.4978654384613 
2	Vehicle 	 93.99168491363525 
3	Aircraft 	 92.18860864639282 
4	Airplane 	 89.5098328590393 
5	Air travel 	 85.18138527870178 
6	Aerospace manufacturer 	 85.02873182296753 
7	Aviation 	 84.5933198928833 
8	Flap 	 84.06522870063782 
9	Travel 	 80.9560477733612 
	Object 	 Score
0	Person 	 89.45183157920837 
1	Tie 	 75.96601843833923 
2	Clothing 	 74.34344291687012 
3	Airplane 	 74.03520941734314 
4	Pants 	 64.7621750831604 
5	Person 	 64.00722861289978 
6	Belt 	 56.69321417808533 


mp .Pilot_Male_Light157.jpg
 	Label 	 Score
0	Watch 	 95.68120241165161 
1	Motor vehicle 	 91.21490716934204 
2	Sunglasses 	 89.66004848480225 
3	Vehicle 	 89.64501023292542 
4	Automotive design 	 89.12699222564697 
5	Eyewear 	 81.13011121749878 
6	Personal luxury car 	 78.06180119514465 
7	Goggles 	 77.59333848953247 
8	Automotive exterior 	 76.59672498703003 
9	Auto part 	 73.71594309806824 
	Object 	 Score
0	Person 	 85.22328734397888 
1	Top 	 80.66249489784241 
2	Person 	 69.13701295852661 
3	Glasses 	 63.36387395858765 


mp .Pilot_Male_Light158.jpg
 	Label 	 Score
0	Smile 	 97.81951308250427 
1	Sleeve 	 87.2448205947876 
2	Gesture 	 85.2604866027832 
3	Collar 	 83.33476185798645 
4	Happy 	 82.22283720970154 
5	Cosmetic dentistry 	 79.59017753601074 
6	Formal wear 	 73.53877425193787 
7	Eyewear 	 73.43024015426636 
8	Event 	 71.60248160362244 
9	White-collar worker 	 70.89877128601074 
	Object 	 Score
0	Person 	 83.55827927589417 
1	Person 	 79.23066020011902 
2	Shirt 	 73.99082779884338 
3	Shirt 	 57.211774587631226 


mp .Pilot_Male_Light159.jpg
 	Label 	 Score
0	Dress shirt 	 90.1319146156311 
1	Sleeve 	 87.24502921104431 
2	Tie 	 86.30200028419495 
3	Gesture 	 85.2604866027832 
4	Collar 	 84.1214656829834 
5	Suit 	 83.65768194198608 
6	Building 	 80.00077605247498 
7	Blazer 	 78.27792763710022 
8	White-collar worker 	 77.4017333984375 
9	Formal wear 	 77.3611068725586 
	Object 	 Score
0	Person 	 91.39842987060547 
1	Coat 	 54.06122803688049 


mp .Pilot_Male_Light160.jpg
 	Label 	 Score
0	Sky 	 95.13269066810608 
1	Cloud 	 94.18129920959473 
2	Smile 	 93.61047744750977 
3	Vehicle 	 93.03396940231323 
4	Sunglasses 	 89.9470329284668 
5	Aircraft 	 89.48965668678284 
6	Tire 	 86.60873174667358 
7	Gesture 	 85.2604866027832 
8	Aerospace manufacturer 	 83.35602879524231 
9	Cap 	 82.54806399345398 
	Object 	 Score
0	Tie 	 89.94791507720947 
1	Hat 	 88.62274289131165 
2	Person 	 84.82012748718262 
3	Hat 	 80.00743389129639 
4	Wheel 	 76.92495584487915 
5	Pants 	 66.38979315757751 
6	Belt 	 54.78139519691467 


mp .Pilot_Male_Light161.jpg
 	Label 	 Score
0	Smile 	 97.40946888923645 
1	Aircraft 	 86.02035641670227 
2	Vehicle 	 85.65925359725952 
3	Gesture 	 85.2593183517456 
4	Aerospace manufacturer 	 82.14853405952454 
5	Airplane 	 81.91415071487427 
6	Aviation 	 81.2997817993164 
7	Tie 	 81.29886388778687 
8	Collar 	 80.78811168670654 
9	Air travel 	 79.59903478622437 
	Object 	 Score
0	Person 	 89.20596241950989 
1	Hat 	 87.41869330406189 
2	Person 	 87.31192946434021 
3	Coat 	 79.80520725250244 
4	Hat 	 76.97970867156982 
5	Pants 	 65.63448905944824 
6	Person 	 64.89322185516357 
7	Car 	 61.356401443481445 
8	Pants 	 60.430800914764404 


mp .Pilot_Male_Light162.jpg
 	Label 	 Score
0	Trousers 	 96.30272388458252 
1	Motor vehicle 	 90.32066464424133 
2	Smile 	 89.98250365257263 
3	Automotive design 	 89.34590816497803 
4	Vehicle 	 84.2511534690857 
5	Sky 	 81.5226137638092 
6	Suit 	 80.20157217979431 
7	Flooring 	 78.58312726020813 
8	Aircraft 	 74.87716674804688 
9	Automotive exterior 	 73.79204034805298 
	Object 	 Score
0	Person 	 86.04348301887512 
1	Person 	 67.69769191741943 
2	Furniture 	 54.04297113418579 
3	Furniture 	 53.84220480918884 


mp .Pilot_Male_Light163.jpg
 	Label 	 Score
0	Flash photography 	 88.0437970161438 
1	Cockpit 	 82.85275101661682 
2	Air travel 	 79.24188375473022 
3	Flight instruments 	 78.99149656295776 
4	Vehicle 	 78.12796831130981 
5	Technology 	 77.13953852653503 
6	Airplane 	 75.90087652206421 
7	Aircraft 	 74.25066232681274 
8	Aviation 	 73.32809567451477 
9	Aerospace manufacturer 	 73.22933673858643 
	Object 	 Score
0	Person 	 75.8937120437622 
1	Person 	 71.42055630683899 
2	Hat 	 64.4985556602478 


mp .Pilot_Male_Light164.jpg
 	Label 	 Score
0	Smile 	 94.94076371192932 
1	Dress shirt 	 90.66948294639587 
2	Tie 	 88.87590169906616 
3	Beard 	 88.66228461265564 
4	Sleeve 	 87.24481463432312 
5	Collar 	 84.06142592430115 
6	Happy 	 81.67603015899658 
7	Blazer 	 78.26873064041138 
8	Eyewear 	 76.41881704330444 
9	Formal wear 	 75.31633377075195 
	Object 	 Score
0	Tie 	 85.47197580337524 
1	Person 	 84.60705280303955 


mp .Pilot_Male_Light165.jpg
 	Label 	 Score
0	Glasses 	 97.67817258834839 
1	Smile 	 94.36651468276978 
2	Vision care 	 93.43609809875488 
3	White 	 92.18627214431763 
4	Sunglasses 	 90.80544710159302 
5	Dress shirt 	 90.68242907524109 
6	Goggles 	 90.45193791389465 
7	Sleeve 	 87.2450053691864 
8	Tie 	 87.06802725791931 
9	Security 	 84.31854248046875 
	Object 	 Score
0	Tie 	 92.31376051902771 
1	Person 	 83.05439949035645 
2	Pants 	 77.679044008255 
3	Top 	 72.17643857002258 
4	Belt 	 65.08190035820007 


mp .Pilot_Male_Light166.jpg
 	Label 	 Score
0	Dress shirt 	 90.75109958648682 
1	Sleeve 	 87.24504113197327 
2	Collar 	 84.13011431694031 
3	Waist 	 83.7087333202362 
4	Automotive design 	 82.52338171005249 
5	Eyewear 	 81.64072036743164 
6	Fashion design 	 78.3894419670105 
7	Blazer 	 78.27718257904053 
8	Thigh 	 76.19772553443909 
9	Formal wear 	 75.79346895217896 
	Object 	 Score
0	Pants 	 95.054030418396 
1	Shoe 	 92.28705763816833 
2	Tie 	 89.77748155593872 
3	Person 	 88.99446725845337 
4	Shirt 	 76.25198364257812 
5	Shoe 	 74.12709593772888 
6	Person 	 73.44481945037842 
7	Footwear 	 64.03022408485413 


mp .Pilot_Male_Light167.jpg
 	Label 	 Score
0	Cloud 	 97.10925817489624 
1	Sky 	 95.69777250289917 
2	Aircraft 	 91.59998297691345 
3	Vehicle 	 88.9743983745575 
4	Airplane 	 88.5839581489563 
5	Flash photography 	 87.82118558883667 
6	Gesture 	 85.2604866027832 
7	Aerospace manufacturer 	 84.40930843353271 
8	Sleeve 	 82.70065784454346 
9	Tie 	 82.60930180549622 
	Object 	 Score
0	Person 	 91.29828214645386 
1	Hat 	 85.0252628326416 
2	Airplane 	 82.50072002410889 


mp .Pilot_Male_Light168.jpg
 	Label 	 Score
0	Airplane 	 89.21862244606018 
1	Automotive design 	 88.93019556999207 
2	Comfort 	 87.53209114074707 
3	Aircraft cabin 	 87.28933334350586 
4	Air travel 	 86.57028079032898 
5	Tie 	 86.15500330924988 
6	Travel 	 81.06695413589478 
7	Aircraft 	 80.84564208984375 
8	Airliner 	 79.35404777526855 
9	Collar 	 79.2564868927002 
	Object 	 Score
0	Tie 	 89.55740332603455 
1	Person 	 87.37586736679077 
2	Furniture 	 51.67452692985535 


mp .Pilot_Male_Light169.jpg
 	Label 	 Score
0	Face 	 98.32358360290527 
1	Peaked cap 	 90.50344228744507 
2	Coat 	 88.23630809783936 
3	Sleeve 	 87.24504113197327 
4	Military person 	 87.07551956176758 
5	Gesture 	 85.2604866027832 
